Year,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1926,9.539,0.327,Cracow,Poland,50.63N,19.01E
1926,12.624,0.408,Cracow,Poland,50.63N,19.01E
1926,15.390999999999998,0.422,Cracow,Poland,50.63N,19.01E
1926,18.61,0.221,Cracow,Poland,50.63N,19.01E
1926,15.947,0.222,Cracow,Poland,50.63N,19.01E
1926,14.32,0.482,Cracow,Poland,50.63N,19.01E
1926,7.9689999999999985,0.237,Cracow,Poland,50.63N,19.01E
1926,7.955999999999999,0.742,Cracow,Poland,50.63N,19.01E
1926,-1.188,0.301,Cracow,Poland,50.63N,19.01E
1927,-1.376,0.711,Cracow,Poland,50.63N,19.01E
1927,-2.218,0.428,Cracow,Poland,50.63N,19.01E
1927,5.808,0.347,Cracow,Poland,50.63N,19.01E
1927,7.324000000000002,0.297,Cracow,Poland,50.63N,19.01E
1927,11.037,0.335,Cracow,Poland,50.63N,19.01E
1927,16.275,0.358,Cracow,Poland,50.63N,19.01E
1927,19.067,0.253,Cracow,Poland,50.63N,19.01E
1927,18.149,0.3,Cracow,Poland,50.63N,19.01E
1927,14.599,0.2789999999999999,Cracow,Poland,50.63N,19.01E
1927,8.28,0.415,Cracow,Poland,50.63N,19.01E
1927,2.2990000000000004,0.386,Cracow,Poland,50.63N,19.01E
1927,-5.712999999999999,0.417,Cracow,Poland,50.63N,19.01E
1928,-1.379,0.584,Cracow,Poland,50.63N,19.01E
1928,-0.998,0.584,Cracow,Poland,50.63N,19.01E
1928,0.8490000000000002,0.374,Cracow,Poland,50.63N,19.01E
1928,7.8370000000000015,0.211,Cracow,Poland,50.63N,19.01E
1928,11.036,0.233,Cracow,Poland,50.63N,19.01E
1928,14.659,0.653,Cracow,Poland,50.63N,19.01E
1928,19.761,0.941,Cracow,Poland,50.63N,19.01E
1928,17.197,0.299,Cracow,Poland,50.63N,19.01E
1928,13.638,0.5920000000000001,Cracow,Poland,50.63N,19.01E
1928,8.581999999999999,0.3929999999999999,Cracow,Poland,50.63N,19.01E
1928,6.2410000000000005,0.375,Cracow,Poland,50.63N,19.01E
1928,-2.556,0.38,Cracow,Poland,50.63N,19.01E
1929,-7.677,0.962,Cracow,Poland,50.63N,19.01E
1929,-12.985,2.394,Cracow,Poland,50.63N,19.01E
1929,-0.524,0.356,Cracow,Poland,50.63N,19.01E
1929,3.755000000000001,0.32,Cracow,Poland,50.63N,19.01E
1929,14.424,0.362,Cracow,Poland,50.63N,19.01E
1929,15.13,0.492,Cracow,Poland,50.63N,19.01E
1929,18.232,0.602,Cracow,Poland,50.63N,19.01E
1929,18.384,0.284,Cracow,Poland,50.63N,19.01E
1929,14.061,0.495,Cracow,Poland,50.63N,19.01E
1929,10.566,0.372,Cracow,Poland,50.63N,19.01E
1929,4.801,0.491,Cracow,Poland,50.63N,19.01E
1929,1.408,0.501,Cracow,Poland,50.63N,19.01E
1930,-0.653,0.772,Cracow,Poland,50.63N,19.01E
1930,-2.003,0.983,Cracow,Poland,50.63N,19.01E
1930,3.663,0.5670000000000001,Cracow,Poland,50.63N,19.01E
1930,9.141,0.251,Cracow,Poland,50.63N,19.01E
1930,12.760000000000002,0.297,Cracow,Poland,50.63N,19.01E
1930,18.584,0.342,Cracow,Poland,50.63N,19.01E
1930,17.889,0.255,Cracow,Poland,50.63N,19.01E
1930,16.796,0.179,Cracow,Poland,50.63N,19.01E
1930,13.877,0.233,Cracow,Poland,50.63N,19.01E
1930,8.881,0.377,Cracow,Poland,50.63N,19.01E
1930,5.377000000000001,0.436,Cracow,Poland,50.63N,19.01E
1930,-1.918,0.452,Cracow,Poland,50.63N,19.01E
1931,-2.125,0.532,Cracow,Poland,50.63N,19.01E
1931,-2.819,0.414,Cracow,Poland,50.63N,19.01E
1931,-0.7609999999999997,0.757,Cracow,Poland,50.63N,19.01E
1931,5.456,0.325,Cracow,Poland,50.63N,19.01E
1931,16.602,0.371,Cracow,Poland,50.63N,19.01E
1931,17.075,0.313,Cracow,Poland,50.63N,19.01E
1931,18.91,0.326,Cracow,Poland,50.63N,19.01E
1931,16.941,0.381,Cracow,Poland,50.63N,19.01E
1931,10.796,0.563,Cracow,Poland,50.63N,19.01E
1931,7.029999999999999,0.252,Cracow,Poland,50.63N,19.01E
1931,2.361,0.312,Cracow,Poland,50.63N,19.01E
1931,-1.094,0.466,Cracow,Poland,50.63N,19.01E
1932,-1.291,0.564,Cracow,Poland,50.63N,19.01E
1932,-5.731,0.8059999999999999,Cracow,Poland,50.63N,19.01E
1932,-1.4219999999999997,0.66,Cracow,Poland,50.63N,19.01E
1932,7.794,0.3979999999999999,Cracow,Poland,50.63N,19.01E
1932,14.544,0.217,Cracow,Poland,50.63N,19.01E
1932,15.081,0.293,Cracow,Poland,50.63N,19.01E
1932,20.393,0.3329999999999999,Cracow,Poland,50.63N,19.01E
1932,19.037,0.254,Cracow,Poland,50.63N,19.01E
1932,16.434,0.449,Cracow,Poland,50.63N,19.01E
1932,9.54,0.386,Cracow,Poland,50.63N,19.01E
1932,3.419,0.241,Cracow,Poland,50.63N,19.01E
1932,-0.526,0.664,Cracow,Poland,50.63N,19.01E
1933,-6.827999999999999,1.4380000000000002,Cracow,Poland,50.63N,19.01E
1933,-1.554,0.373,Cracow,Poland,50.63N,19.01E
1933,3.2260000000000004,0.515,Cracow,Poland,50.63N,19.01E
1933,5.362,0.314,Cracow,Poland,50.63N,19.01E
1933,11.923,0.226,Cracow,Poland,50.63N,19.01E
1933,14.858,0.336,Cracow,Poland,50.63N,19.01E
1933,18.794,0.357,Cracow,Poland,50.63N,19.01E
1933,17.301,0.247,Cracow,Poland,50.63N,19.01E
1933,13.084,0.256,Cracow,Poland,50.63N,19.01E
1933,8.664,0.271,Cracow,Poland,50.63N,19.01E
1933,2.165,0.511,Cracow,Poland,50.63N,19.01E
1933,-6.221,0.38,Cracow,Poland,50.63N,19.01E
1934,-2.266,1.063,Cracow,Poland,50.63N,19.01E
1934,-0.377,0.474,Cracow,Poland,50.63N,19.01E
1934,5.23,0.472,Cracow,Poland,50.63N,19.01E
1934,10.95,0.313,Cracow,Poland,50.63N,19.01E
1934,14.916,0.579,Cracow,Poland,50.63N,19.01E
1934,16.651,0.303,Cracow,Poland,50.63N,19.01E
1934,18.535,0.912,Cracow,Poland,50.63N,19.01E
1934,18.099,0.397,Cracow,Poland,50.63N,19.01E
1934,15.607,0.517,Cracow,Poland,50.63N,19.01E
1934,9.797,0.354,Cracow,Poland,50.63N,19.01E
1934,5.236000000000001,0.557,Cracow,Poland,50.63N,19.01E
1934,1.81,0.355,Cracow,Poland,50.63N,19.01E
1935,-4.971,0.341,Cracow,Poland,50.63N,19.01E
1935,-0.6220000000000001,1.06,Cracow,Poland,50.63N,19.01E
1935,1.217,0.407,Cracow,Poland,50.63N,19.01E
1935,7.499,0.968,Cracow,Poland,50.63N,19.01E
1935,11.1,0.308,Cracow,Poland,50.63N,19.01E
1935,18.508,0.511,Cracow,Poland,50.63N,19.01E
1935,17.698999999999995,0.578,Cracow,Poland,50.63N,19.01E
1935,17.697,0.397,Cracow,Poland,50.63N,19.01E
1935,14.293,0.208,Cracow,Poland,50.63N,19.01E
1935,9.997,0.449,Cracow,Poland,50.63N,19.01E
1935,3.693,1.022,Cracow,Poland,50.63N,19.01E
1935,-0.447,0.425,Cracow,Poland,50.63N,19.01E
1936,1.367,0.4,Cracow,Poland,50.63N,19.01E
1936,-2.307,0.769,Cracow,Poland,50.63N,19.01E
1936,5.043,0.314,Cracow,Poland,50.63N,19.01E
1936,7.616,0.203,Cracow,Poland,50.63N,19.01E
1936,14.667000000000002,0.978,Cracow,Poland,50.63N,19.01E
1936,16.804000000000002,0.3229999999999999,Cracow,Poland,50.63N,19.01E
1936,19.872,0.267,Cracow,Poland,50.63N,19.01E
1936,16.515,0.489,Cracow,Poland,50.63N,19.01E
1936,12.956,0.283,Cracow,Poland,50.63N,19.01E
1936,5.391,0.29,Cracow,Poland,50.63N,19.01E
1936,3.4530000000000003,1.041,Cracow,Poland,50.63N,19.01E
1936,0.115,0.413,Cracow,Poland,50.63N,19.01E
1937,-6.178,0.99,Cracow,Poland,50.63N,19.01E
1937,-0.397,0.409,Cracow,Poland,50.63N,19.01E
1937,3.797,0.434,Cracow,Poland,50.63N,19.01E
1937,8.187000000000001,0.244,Cracow,Poland,50.63N,19.01E
1937,16.641000000000002,0.37,Cracow,Poland,50.63N,19.01E
1937,18.061,0.235,Cracow,Poland,50.63N,19.01E
1937,18.6,0.42,Cracow,Poland,50.63N,19.01E
1937,18.242,0.322,Cracow,Poland,50.63N,19.01E
1937,14.933,0.176,Cracow,Poland,50.63N,19.01E
1937,9.337,0.195,Cracow,Poland,50.63N,19.01E
1937,3.0540000000000003,0.39,Cracow,Poland,50.63N,19.01E
1937,-1.432,1.172,Cracow,Poland,50.63N,19.01E
1938,-1.81,0.4589999999999999,Cracow,Poland,50.63N,19.01E
1938,-0.5130000000000001,0.396,Cracow,Poland,50.63N,19.01E
1938,6.287000000000001,0.347,Cracow,Poland,50.63N,19.01E
1938,5.186,0.296,Cracow,Poland,50.63N,19.01E
1938,12.078,0.297,Cracow,Poland,50.63N,19.01E
1938,17.414,0.3829999999999999,Cracow,Poland,50.63N,19.01E
1938,18.77,0.34,Cracow,Poland,50.63N,19.01E
1938,18.945,0.289,Cracow,Poland,50.63N,19.01E
1938,13.929,0.402,Cracow,Poland,50.63N,19.01E
1938,9.622,0.311,Cracow,Poland,50.63N,19.01E
1938,6.026,0.385,Cracow,Poland,50.63N,19.01E
1938,-3.5380000000000003,0.754,Cracow,Poland,50.63N,19.01E
1939,0.2490000000000001,0.552,Cracow,Poland,50.63N,19.01E
1939,1.798,0.741,Cracow,Poland,50.63N,19.01E
1939,0.8880000000000001,0.332,Cracow,Poland,50.63N,19.01E
1939,10.305,0.341,Cracow,Poland,50.63N,19.01E
1939,11.841,0.45,Cracow,Poland,50.63N,19.01E
1939,17.744,0.372,Cracow,Poland,50.63N,19.01E
1939,19.46,0.282,Cracow,Poland,50.63N,19.01E
1939,19.604,0.264,Cracow,Poland,50.63N,19.01E
1939,13.959,0.413,Cracow,Poland,50.63N,19.01E
1939,6.396999999999999,0.642,Cracow,Poland,50.63N,19.01E
1939,4.27,0.355,Cracow,Poland,50.63N,19.01E
1939,-2.55,0.516,Cracow,Poland,50.63N,19.01E
1940,-11.672,0.373,Cracow,Poland,50.63N,19.01E
1940,-9.855,0.431,Cracow,Poland,50.63N,19.01E
1940,-0.2719999999999998,0.531,Cracow,Poland,50.63N,19.01E
1940,7.939,0.326,Cracow,Poland,50.63N,19.01E
1940,12.479,0.363,Cracow,Poland,50.63N,19.01E
1940,17.993000000000006,0.3429999999999999,Cracow,Poland,50.63N,19.01E
1940,18.253,0.313,Cracow,Poland,50.63N,19.01E
1940,15.342999999999998,0.5579999999999999,Cracow,Poland,50.63N,19.01E
1940,13.494000000000002,0.523,Cracow,Poland,50.63N,19.01E
1940,7.143999999999999,0.357,Cracow,Poland,50.63N,19.01E
1940,5.337000000000001,0.928,Cracow,Poland,50.63N,19.01E
1940,-5.319999999999999,0.478,Cracow,Poland,50.63N,19.01E
1941,-8.177,0.986,Cracow,Poland,50.63N,19.01E
1941,-1.209,0.385,Cracow,Poland,50.63N,19.01E
1941,1.99,0.365,Cracow,Poland,50.63N,19.01E
1941,5.189,0.373,Cracow,Poland,50.63N,19.01E
1941,10.192,0.344,Cracow,Poland,50.63N,19.01E
1941,16.213,0.297,Cracow,Poland,50.63N,19.01E
1941,18.324,0.613,Cracow,Poland,50.63N,19.01E
1941,16.631999999999998,0.75,Cracow,Poland,50.63N,19.01E
1941,11.54,0.628,Cracow,Poland,50.63N,19.01E
1941,6.795,0.309,Cracow,Poland,50.63N,19.01E
1941,-0.4430000000000001,0.633,Cracow,Poland,50.63N,19.01E
1941,-0.4179999999999999,0.537,Cracow,Poland,50.63N,19.01E
1942,-11.106,0.81,Cracow,Poland,50.63N,19.01E
1942,-6.130000000000001,0.3,Cracow,Poland,50.63N,19.01E
1942,-1.612,0.311,Cracow,Poland,50.63N,19.01E
1942,6.550000000000002,0.5720000000000001,Cracow,Poland,50.63N,19.01E
1942,12.989,0.518,Cracow,Poland,50.63N,19.01E
1942,15.344,0.789,Cracow,Poland,50.63N,19.01E
1942,17.262999999999998,0.858,Cracow,Poland,50.63N,19.01E
1942,19.316,0.679,Cracow,Poland,50.63N,19.01E
1942,16.912,0.745,Cracow,Poland,50.63N,19.01E
1942,10.276,0.278,Cracow,Poland,50.63N,19.01E
1942,2.199,0.4639999999999999,Cracow,Poland,50.63N,19.01E
1942,0.993,0.382,Cracow,Poland,50.63N,19.01E
1943,-4.981,0.627,Cracow,Poland,50.63N,19.01E
1943,1.713,0.4029999999999999,Cracow,Poland,50.63N,19.01E
1943,4.564,0.238,Cracow,Poland,50.63N,19.01E
1943,9.234,0.491,Cracow,Poland,50.63N,19.01E
1943,11.997,0.633,Cracow,Poland,50.63N,19.01E
1943,15.261,0.268,Cracow,Poland,50.63N,19.01E
1943,17.727,0.45,Cracow,Poland,50.63N,19.01E
1943,19.679,0.669,Cracow,Poland,50.63N,19.01E
1943,14.947,0.47,Cracow,Poland,50.63N,19.01E
1943,9.89,0.639,Cracow,Poland,50.63N,19.01E
1943,2.748,0.308,Cracow,Poland,50.63N,19.01E
1943,-1.635,1.006,Cracow,Poland,50.63N,19.01E
1944,0.9450000000000004,0.787,Cracow,Poland,50.63N,19.01E
1944,-1.964,0.358,Cracow,Poland,50.63N,19.01E
1944,0.2570000000000001,0.957,Cracow,Poland,50.63N,19.01E
1944,7.53,0.75,Cracow,Poland,50.63N,19.01E
1944,12.16,1.012,Cracow,Poland,50.63N,19.01E
1944,15.649,0.684,Cracow,Poland,50.63N,19.01E
1944,18.718,0.436,Cracow,Poland,50.63N,19.01E
1944,20.016,0.643,Cracow,Poland,50.63N,19.01E
1944,13.805,0.574,Cracow,Poland,50.63N,19.01E
1944,9.553,0.299,Cracow,Poland,50.63N,19.01E
1944,3.5380000000000003,0.395,Cracow,Poland,50.63N,19.01E
1944,-2.2230000000000003,0.935,Cracow,Poland,50.63N,19.01E
1945,-5.599,0.336,Cracow,Poland,50.63N,19.01E
1945,0.5979999999999999,0.519,Cracow,Poland,50.63N,19.01E
1945,3.956,0.609,Cracow,Poland,50.63N,19.01E
1945,8.398,0.2339999999999999,Cracow,Poland,50.63N,19.01E
1945,13.868,0.447,Cracow,Poland,50.63N,19.01E
1945,16.812,0.142,Cracow,Poland,50.63N,19.01E
1945,18.737,0.374,Cracow,Poland,50.63N,19.01E
1945,18.002,0.313,Cracow,Poland,50.63N,19.01E
1945,13.856,0.168,Cracow,Poland,50.63N,19.01E
1945,8.437000000000001,0.316,Cracow,Poland,50.63N,19.01E
1945,3.314,0.296,Cracow,Poland,50.63N,19.01E
1945,-0.7879999999999999,0.261,Cracow,Poland,50.63N,19.01E
1946,-4.606,0.65,Cracow,Poland,50.63N,19.01E
1946,-0.173,0.831,Cracow,Poland,50.63N,19.01E
1946,3.154,0.312,Cracow,Poland,50.63N,19.01E
1946,10.218,0.183,Cracow,Poland,50.63N,19.01E
1946,15.565,0.299,Cracow,Poland,50.63N,19.01E
1946,17.342,0.188,Cracow,Poland,50.63N,19.01E
1946,19.772,0.261,Cracow,Poland,50.63N,19.01E
1946,18.547,0.617,Cracow,Poland,50.63N,19.01E
1946,14.886,0.426,Cracow,Poland,50.63N,19.01E
1946,4.972,0.291,Cracow,Poland,50.63N,19.01E
1946,2.5010000000000003,0.722,Cracow,Poland,50.63N,19.01E
1946,-4.1080000000000005,0.872,Cracow,Poland,50.63N,19.01E
1947,-7.569,1.64,Cracow,Poland,50.63N,19.01E
1947,-8.773,2.082,Cracow,Poland,50.63N,19.01E
1947,2.196,0.522,Cracow,Poland,50.63N,19.01E
1947,9.56,0.166,Cracow,Poland,50.63N,19.01E
1947,15.005,0.344,Cracow,Poland,50.63N,19.01E
1947,18.118,0.335,Cracow,Poland,50.63N,19.01E
1947,19.67,0.354,Cracow,Poland,50.63N,19.01E
1947,17.485999999999994,0.362,Cracow,Poland,50.63N,19.01E
1947,16.722,0.3429999999999999,Cracow,Poland,50.63N,19.01E
1947,6.2620000000000005,0.562,Cracow,Poland,50.63N,19.01E
1947,4.277,1.034,Cracow,Poland,50.63N,19.01E
1947,0.072,0.665,Cracow,Poland,50.63N,19.01E
1948,0.7359999999999998,0.525,Cracow,Poland,50.63N,19.01E
1948,-2.583,0.218,Cracow,Poland,50.63N,19.01E
1948,3.551,0.239,Cracow,Poland,50.63N,19.01E
1948,10.561,0.45,Cracow,Poland,50.63N,19.01E
1948,14.626,0.212,Cracow,Poland,50.63N,19.01E
1948,16.2,0.264,Cracow,Poland,50.63N,19.01E
1948,17.372,0.244,Cracow,Poland,50.63N,19.01E
1948,17.959999999999994,0.287,Cracow,Poland,50.63N,19.01E
1948,14.996,0.361,Cracow,Poland,50.63N,19.01E
1948,8.658999999999999,0.183,Cracow,Poland,50.63N,19.01E
1948,2.9730000000000003,0.715,Cracow,Poland,50.63N,19.01E
1948,-1.943,0.905,Cracow,Poland,50.63N,19.01E
1949,-0.7610000000000001,0.444,Cracow,Poland,50.63N,19.01E
1949,-0.2450000000000001,0.445,Cracow,Poland,50.63N,19.01E
1949,0.3800000000000001,0.516,Cracow,Poland,50.63N,19.01E
1949,9.771,0.289,Cracow,Poland,50.63N,19.01E
1949,14.705,0.2289999999999999,Cracow,Poland,50.63N,19.01E
1949,14.779000000000002,0.26,Cracow,Poland,50.63N,19.01E
1949,17.965999999999994,0.2769999999999999,Cracow,Poland,50.63N,19.01E
1949,17.337,0.239,Cracow,Poland,50.63N,19.01E
1949,15.347,0.29,Cracow,Poland,50.63N,19.01E
1949,9.764,0.416,Cracow,Poland,50.63N,19.01E
1949,4.5440000000000005,0.505,Cracow,Poland,50.63N,19.01E
1949,1.873,0.409,Cracow,Poland,50.63N,19.01E
1950,-6.246,0.507,Cracow,Poland,50.63N,19.01E
1950,0.653,0.379,Cracow,Poland,50.63N,19.01E
1950,4.114,0.4639999999999999,Cracow,Poland,50.63N,19.01E
1950,9.215,0.265,Cracow,Poland,50.63N,19.01E
1950,15.197,0.377,Cracow,Poland,50.63N,19.01E
1950,17.637999999999998,0.4629999999999999,Cracow,Poland,50.63N,19.01E
1950,19.059,0.489,Cracow,Poland,50.63N,19.01E
1950,18.59,0.344,Cracow,Poland,50.63N,19.01E
1950,14.108,0.259,Cracow,Poland,50.63N,19.01E
1950,7.330999999999999,0.214,Cracow,Poland,50.63N,19.01E
1950,4.039,0.354,Cracow,Poland,50.63N,19.01E
1950,-0.466,0.603,Cracow,Poland,50.63N,19.01E
1951,-1.346,0.623,Cracow,Poland,50.63N,19.01E
1951,0.1629999999999998,0.484,Cracow,Poland,50.63N,19.01E
1951,2.315,0.838,Cracow,Poland,50.63N,19.01E
1951,8.859,0.312,Cracow,Poland,50.63N,19.01E
1951,12.326,0.5770000000000001,Cracow,Poland,50.63N,19.01E
1951,16.587,0.3,Cracow,Poland,50.63N,19.01E
1951,18.408,0.667,Cracow,Poland,50.63N,19.01E
1951,19.045,0.303,Cracow,Poland,50.63N,19.01E
1951,15.392,0.446,Cracow,Poland,50.63N,19.01E
1951,6.526,0.365,Cracow,Poland,50.63N,19.01E
1951,7.226,0.701,Cracow,Poland,50.63N,19.01E
1951,1.474,0.3379999999999999,Cracow,Poland,50.63N,19.01E
1952,-1.231,0.217,Cracow,Poland,50.63N,19.01E
1952,-2.5660000000000003,0.525,Cracow,Poland,50.63N,19.01E
1952,-3.04,0.7509999999999999,Cracow,Poland,50.63N,19.01E
1952,9.677,0.4589999999999999,Cracow,Poland,50.63N,19.01E
1952,11.813,0.369,Cracow,Poland,50.63N,19.01E
1952,16.015,0.48,Cracow,Poland,50.63N,19.01E
1952,18.722,0.341,Cracow,Poland,50.63N,19.01E
1952,19.591,0.286,Cracow,Poland,50.63N,19.01E
1952,12.553,0.528,Cracow,Poland,50.63N,19.01E
1952,7.997000000000001,0.5589999999999999,Cracow,Poland,50.63N,19.01E
1952,1.1920000000000002,0.335,Cracow,Poland,50.63N,19.01E
1952,-1.928,0.777,Cracow,Poland,50.63N,19.01E
1953,-2.86,0.637,Cracow,Poland,50.63N,19.01E
1953,-2.551,0.51,Cracow,Poland,50.63N,19.01E
1953,1.899,1.037,Cracow,Poland,50.63N,19.01E
1953,8.43,0.565,Cracow,Poland,50.63N,19.01E
1953,12.908,0.292,Cracow,Poland,50.63N,19.01E
1953,17.457,0.474,Cracow,Poland,50.63N,19.01E
1953,20.039,0.412,Cracow,Poland,50.63N,19.01E
1953,17.083,0.17,Cracow,Poland,50.63N,19.01E
1953,14.716,0.595,Cracow,Poland,50.63N,19.01E
1953,9.951,0.166,Cracow,Poland,50.63N,19.01E
1953,2.497,0.429,Cracow,Poland,50.63N,19.01E
1953,0.1639999999999999,0.3229999999999999,Cracow,Poland,50.63N,19.01E
1954,-8.609,0.621,Cracow,Poland,50.63N,19.01E
1954,-8.054,0.682,Cracow,Poland,50.63N,19.01E
1954,4.9,0.8440000000000001,Cracow,Poland,50.63N,19.01E
1954,5.3260000000000005,0.318,Cracow,Poland,50.63N,19.01E
1954,12.761,0.6679999999999999,Cracow,Poland,50.63N,19.01E
1954,18.8,0.609,Cracow,Poland,50.63N,19.01E
1954,16.676,0.299,Cracow,Poland,50.63N,19.01E
1954,18.399,0.233,Cracow,Poland,50.63N,19.01E
1954,15.315,0.437,Cracow,Poland,50.63N,19.01E
1954,8.586,0.27,Cracow,Poland,50.63N,19.01E
1954,2.484,0.588,Cracow,Poland,50.63N,19.01E
1954,2.463,0.482,Cracow,Poland,50.63N,19.01E
1955,-3.242,0.733,Cracow,Poland,50.63N,19.01E
1955,-2.759,1.495,Cracow,Poland,50.63N,19.01E
1955,0.5730000000000002,0.626,Cracow,Poland,50.63N,19.01E
1955,7.473000000000001,1.534,Cracow,Poland,50.63N,19.01E
1955,12.339,0.315,Cracow,Poland,50.63N,19.01E
1955,15.84,0.212,Cracow,Poland,50.63N,19.01E
1955,18.613,0.292,Cracow,Poland,50.63N,19.01E
1955,18.127,0.3779999999999999,Cracow,Poland,50.63N,19.01E
1955,14.521,0.289,Cracow,Poland,50.63N,19.01E
1955,8.315999999999999,0.455,Cracow,Poland,50.63N,19.01E
1955,2.758,0.52,Cracow,Poland,50.63N,19.01E
1955,0.009,0.54,Cracow,Poland,50.63N,19.01E
1956,-4.221,1.887,Cracow,Poland,50.63N,19.01E
1956,-11.969,0.616,Cracow,Poland,50.63N,19.01E
1956,1.046,0.6,Cracow,Poland,50.63N,19.01E
1956,7.496,0.6970000000000001,Cracow,Poland,50.63N,19.01E
1956,13.842,0.384,Cracow,Poland,50.63N,19.01E
1956,16.94,0.324,Cracow,Poland,50.63N,19.01E
1956,17.749000000000002,0.3979999999999999,Cracow,Poland,50.63N,19.01E
1956,16.528,0.422,Cracow,Poland,50.63N,19.01E
1956,14.268,0.322,Cracow,Poland,50.63N,19.01E
1956,8.453999999999999,0.335,Cracow,Poland,50.63N,19.01E
1956,-1.775,1.361,Cracow,Poland,50.63N,19.01E
1956,-1.09,0.502,Cracow,Poland,50.63N,19.01E
1957,-2.922,0.495,Cracow,Poland,50.63N,19.01E
1957,2.643,0.599,Cracow,Poland,50.63N,19.01E
1957,3.567,0.444,Cracow,Poland,50.63N,19.01E
1957,8.963000000000003,0.2769999999999999,Cracow,Poland,50.63N,19.01E
1957,11.304,0.203,Cracow,Poland,50.63N,19.01E
1957,18.152,0.629,Cracow,Poland,50.63N,19.01E
1957,20.475,0.684,Cracow,Poland,50.63N,19.01E
1957,16.57,0.86,Cracow,Poland,50.63N,19.01E
1957,12.75,0.69,Cracow,Poland,50.63N,19.01E
1957,8.863,0.2769999999999999,Cracow,Poland,50.63N,19.01E
1957,3.963,0.522,Cracow,Poland,50.63N,19.01E
1957,-1.371,0.921,Cracow,Poland,50.63N,19.01E
1958,-3.828,0.7190000000000001,Cracow,Poland,50.63N,19.01E
1958,1.165,0.579,Cracow,Poland,50.63N,19.01E
1958,-2.8549999999999995,0.728,Cracow,Poland,50.63N,19.01E
1958,5.098000000000001,0.432,Cracow,Poland,50.63N,19.01E
1958,15.789,0.479,Cracow,Poland,50.63N,19.01E
1958,14.514,0.904,Cracow,Poland,50.63N,19.01E
1958,19.181,0.374,Cracow,Poland,50.63N,19.01E
1958,17.791999999999994,0.4039999999999999,Cracow,Poland,50.63N,19.01E
1958,14.404000000000002,0.3779999999999999,Cracow,Poland,50.63N,19.01E
1958,9.592,0.361,Cracow,Poland,50.63N,19.01E
1958,3.888,0.654,Cracow,Poland,50.63N,19.01E
1958,1.337,0.584,Cracow,Poland,50.63N,19.01E
1959,-1.578,0.544,Cracow,Poland,50.63N,19.01E
1959,-1.683,0.62,Cracow,Poland,50.63N,19.01E
1959,6.309,0.4579999999999999,Cracow,Poland,50.63N,19.01E
1959,8.546000000000001,0.4629999999999999,Cracow,Poland,50.63N,19.01E
1959,12.883,0.29,Cracow,Poland,50.63N,19.01E
1959,16.42,0.471,Cracow,Poland,50.63N,19.01E
1959,20.838,0.419,Cracow,Poland,50.63N,19.01E
1959,17.764,0.392,Cracow,Poland,50.63N,19.01E
1959,12.092,0.532,Cracow,Poland,50.63N,19.01E
1959,7.582999999999998,0.1989999999999999,Cracow,Poland,50.63N,19.01E
1959,2.995,0.267,Cracow,Poland,50.63N,19.01E
1959,0.989,0.918,Cracow,Poland,50.63N,19.01E
1960,-3.156,0.725,Cracow,Poland,50.63N,19.01E
1960,-3.672,0.872,Cracow,Poland,50.63N,19.01E
1960,2.684,0.457,Cracow,Poland,50.63N,19.01E
1960,7.114000000000001,0.181,Cracow,Poland,50.63N,19.01E
1960,12.909,0.325,Cracow,Poland,50.63N,19.01E
1960,17.222,0.478,Cracow,Poland,50.63N,19.01E
1960,16.959999999999994,0.314,Cracow,Poland,50.63N,19.01E
1960,17.654999999999994,0.261,Cracow,Poland,50.63N,19.01E
1960,12.74,0.375,Cracow,Poland,50.63N,19.01E
1960,10.489,0.659,Cracow,Poland,50.63N,19.01E
1960,6.517,1.044,Cracow,Poland,50.63N,19.01E
1960,2.806,0.504,Cracow,Poland,50.63N,19.01E
1961,-4.017,0.5720000000000001,Cracow,Poland,50.63N,19.01E
1961,2.171,0.451,Cracow,Poland,50.63N,19.01E
1961,6.184,0.401,Cracow,Poland,50.63N,19.01E
1961,10.87,0.295,Cracow,Poland,50.63N,19.01E
1961,12.218,0.34,Cracow,Poland,50.63N,19.01E
1961,18.144,0.276,Cracow,Poland,50.63N,19.01E
1961,17.154999999999998,0.452,Cracow,Poland,50.63N,19.01E
1961,17.436,0.3429999999999999,Cracow,Poland,50.63N,19.01E
1961,15.287,0.191,Cracow,Poland,50.63N,19.01E
1961,11.01,0.4479999999999999,Cracow,Poland,50.63N,19.01E
1961,3.788,0.345,Cracow,Poland,50.63N,19.01E
1961,-3.804,0.304,Cracow,Poland,50.63N,19.01E
1962,-1.525,0.594,Cracow,Poland,50.63N,19.01E
1962,-2.733,0.6729999999999999,Cracow,Poland,50.63N,19.01E
1962,-0.2069999999999998,0.623,Cracow,Poland,50.63N,19.01E
1962,11.199000000000002,0.578,Cracow,Poland,50.63N,19.01E
1962,10.91,0.406,Cracow,Poland,50.63N,19.01E
1962,15.431,0.5710000000000001,Cracow,Poland,50.63N,19.01E
1962,16.860999999999994,0.47,Cracow,Poland,50.63N,19.01E
1962,17.895999999999994,0.367,Cracow,Poland,50.63N,19.01E
1962,13.3,0.4429999999999999,Cracow,Poland,50.63N,19.01E
1962,8.337,0.5,Cracow,Poland,50.63N,19.01E
1962,4.925,0.588,Cracow,Poland,50.63N,19.01E
